i00_are0,i01_indx,i02_name,i03_rate,i04_year,i05_drct,i06_type,i07_long,i08_area,i09_cmnt,i10_sbid,i11_dlnk,i12_ilnk,i13_loop,i14_dtop,
日本,9124,诱拐,7.5,2003,井坂聪,惊悚,,日本,4015,1389986,https://movie.douban.com/subject/1389986/,http://www.imdb.com/title/tt0431077,9124,,
Czechoslovakia,20073,诱惑,7.2,1929,加斯塔夫·马哈蒂,剧情,85,Czechoslovakia,95,2367619,https://movie.douban.com/subject/2367619/,http://www.imdb.com/title/tt0019850,20073,,
荷兰,3602,诱惑本质-Black,9.4,2008,Hans Pannecoucke,音乐,127,荷兰,198,3558920,https://movie.douban.com/subject/3558920/,http://www.imdb.com/title/tt1362561,3602,,
德国,24959,诱惑假期,7.4,2004,Achim von Borries,"剧情,爱情,同性",89,德国,1775,1366856,https://movie.douban.com/subject/1366856/,http://www.imdb.com/title/tt0325733,24959,,
加拿大,22830,诱惑医生一百天,7.7,2003,Jean-Fran?ois Pouliot,"喜剧,爱情",109,加拿大,114,1891529,https://movie.douban.com/subject/1891529/,http://www.imdb.com/title/tt0366532,22830,,
法国,953,于洛先生的假期,8.1,1953,雅克·塔蒂,喜剧,114,法国,3073,1305790,https://movie.douban.com/subject/1305790/,http://www.imdb.com/title/tt0046487,953,,
中国大陆,9596,余光之下,7.4,2011,邓伯超,纪录片,130,中国大陆,89,6432144,https://movie.douban.com/subject/6432144/,,9596,,
台湾,10197,余生,7.7,2013,汤湘竹,纪录片,154,台湾,38,25737757,https://movie.douban.com/subject/25737757/,,10197,,
法国,4408,余生的第一天,8.5,2008,雷米·贝占松,"剧情,家庭",114,法国,12023,3181788,https://movie.douban.com/subject/3181788/,http://www.imdb.com/title/tt0926759,4408,,
罗马尼亚,13913,余下的就是沉默,7.7,2007,Nae Caranfil,"剧情,喜剧",145,罗马尼亚,243,3217646,https://movie.douban.com/subject/3217646/,http://www.imdb.com/title/tt0839967,13913,,
中国大陆,21871,鱼,7.3,2013,张林,"动画,短片",5,中国大陆,78,26235260,https://movie.douban.com/subject/26235260/,,21871,,
日本,5307,鱼的故事,8,2009,中村义洋,喜剧,112,日本,4171,3448362,https://movie.douban.com/subject/3448362/,http://www.imdb.com/title/tt1244666,5307,,
英国,2602,鱼缸,7.4,2009,安德里亚·阿诺德,剧情,123,英国 / 荷兰,23215,3073875,https://movie.douban.com/subject/3073875/,http://www.imdb.com/title/tt1232776,2602,,
美国,20607,鱼缸里的猫叫声,8.5,1966,埃布·勒维投,"喜剧,动画,短片,家庭",,美国,122,2138396,https://movie.douban.com/subject/2138396/,http://www.imdb.com/title/tt0060409,20607,,
塞浦路斯,21380,鱼和薯条,7.3,2011,伊利亚·德米特鲁,剧情,102,塞浦路斯,94,6982798,https://movie.douban.com/subject/6982798/,http://www.imdb.com/title/tt1920925,21380,,
奥地利,14341,鱼精,7.8,1997,Robert Dornhelm,"喜剧,爱情",90,奥地利,166,1295008,https://movie.douban.com/subject/1295008/,http://www.imdb.com/title/tt0114502,14341,,
法国,23473,鱼类的起源,7.3,2013,Lucie Delvaix,"动画,短片",7,法国,114,26003898,https://movie.douban.com/subject/26003898/,,23473,,
南斯拉夫,15250,鱼眼,7.6,1980,Jo?ko Maru?i?,"动画,恐怖,短片",10,南斯拉夫,66,1957902,https://movie.douban.com/subject/1957902/,http://www.imdb.com/title/tt0262732,15250,,
美国,6447,娱乐世界,8.5,1994,Bud Friedgen,"纪录片,音乐,家庭",120,美国,97,1299959,https://movie.douban.com/subject/1299959/,http://www.imdb.com/title/tt0111408,6447,,
美国,14148,娱乐世界,8.8,1974,小杰克·海利,"纪录片,音乐,家庭",135,美国,261,1294798,https://movie.douban.com/subject/1294798/,http://www.imdb.com/title/tt0072272,14148,,
美国,9695,娱乐世界续集,8.6,1976,吉恩·凯利,"纪录片,音乐,家庭",126,美国,110,1302529,https://movie.douban.com/subject/1302529/,http://www.imdb.com/title/tt0075323,9695,,
德国,20095,渔夫和他的妻子,7.6,2005,Doris D?rrie,"剧情,喜剧,爱情",100,德国,42,1945748,https://movie.douban.com/subject/1945748/,http://www.imdb.com/title/tt0430097,20095,,
中国大陆,6387,渔光曲,7.6,1934,蔡楚生,剧情,56,中国大陆,1919,2138404,https://movie.douban.com/subject/2138404/,http://www.imdb.com/title/tt1002784,6387,,
中国大陆,307,渔童,8.7,1959,万古蟾,"动画,短片",30,中国大陆,19246,1431719,https://movie.douban.com/subject/1431719/,,307,,
中国大陆,10294,渔湾市,7.8,2010,魏晓波,"纪录片,音乐",,中国大陆,302,5353587,https://movie.douban.com/subject/5353587/,,10294,,
韩国,22483,愉快的人生,7.5,2007,李濬益,"剧情,喜剧",112,韩国,2805,2274074,https://movie.douban.com/subject/2274074/,http://www.imdb.com/title/tt1266664,22483,,
日本,1537,虞美人盛开的山坡,7.8,2011,宫崎吾朗,"剧情,动画",91,日本,62369,5262338,https://movie.douban.com/subject/5262338/,http://www.imdb.com/title/tt1798188,1537,,
日本,10147,虞美人盛开的山坡·父与子300天的战争,8.6,2011,野島邦光,纪录片,75,日本,4997,6788351,https://movie.douban.com/subject/6788351/,http://www.imdb.com/title/tt1999884,10147,,
法国,5420,愚公移山,8.5,1977,尤里斯·伊文思,纪录片,763,法国,347,1451496,https://movie.douban.com/subject/1451496/,http://www.imdb.com/title/tt0074334,5420,,
英国,632,愚昧年代,8.7,2009,Franny Armstrong,"纪录片,历史,战争",92,英国,6841,3287613,https://movie.douban.com/subject/3287613/,http://www.imdb.com/title/tt1300563,632,,
日本,1678,愚人节,7.8,2015,石川淳一,喜剧,120,日本,24104,26270517,https://movie.douban.com/subject/26270517/,http://www.imdb.com/title/tt4231508,1678,,
中国大陆,2932,愚人买鞋,7.8,1979,方润南,"动画,短片,儿童",9,中国大陆,5028,1849336,https://movie.douban.com/subject/1849336/,,2932,,
伊朗,7476,与阿巴斯·基亚罗斯塔米的76分15秒,8,2016,Seyfolah Samadian,纪录片,76,伊朗,114,26872546,https://movie.douban.com/subject/26872546/,http://www.imdb.com/title/tt6135424,7476,,
美国,11084,与爱何干,8.3,1993,Brian Gibson,"剧情,音乐,传记",118,美国,49,1292877,https://movie.douban.com/subject/1292877/,http://www.imdb.com/title/tt0108551,11084,,
波兰,24791,与安娜的四个夜晚,7.6,2008,耶日·斯科利莫夫斯基,"剧情,惊悚,犯罪",87,波兰 / 法国,1692,3059472,https://movie.douban.com/subject/3059472/,http://www.imdb.com/title/tt1225290,24791,,
日本,14424,与春同行,8.2,2010,小林政广,剧情,134,日本,807,3683594,https://movie.douban.com/subject/3683594/,http://www.imdb.com/title/tt1418796,14424,,
英国,14934,与此同时,8.1,1984,Mike Leigh,"剧情,喜剧",102,英国,212,1758606,https://movie.douban.com/subject/1758606/,http://www.imdb.com/title/tt0082727,14934,,
美国,20481,与毒共舞,7.4,2002,乔纳斯·阿克伦德,"剧情,喜剧,犯罪",101,美国,626,1307579,https://movie.douban.com/subject/1307579/,http://www.imdb.com/title/tt0283003,20481,,
韩国,1033,与犯罪的战争：坏家伙的全盛时代,7.7,2012,尹钟彬,"剧情,犯罪",133,韩国,22845,5924362,https://movie.douban.com/subject/5924362/,http://www.imdb.com/title/tt2082221,1033,,
美国,3413,与歌同行,7.8,2005,詹姆斯·曼高德,"剧情,爱情,音乐,传记",136,美国 / 德国,11475,1422922,https://movie.douban.com/subject/1422922/,http://www.imdb.com/title/tt0358273,3413,,
美国,2296,与海怪同行,7.5,2007,Sean MacLeod Phillips,"动画,纪录片,短片,冒险",40,美国,426,2268761,https://movie.douban.com/subject/2268761/,http://www.imdb.com/title/tt1027743,2296,,
美国,2328,与虎同行,9.2,2003,BBC,纪录片,88,美国,168,3036578,https://movie.douban.com/subject/3036578/,http://www.imdb.com/title/tt1138488,2328,,
美国,7903,与僵尸同行,7.2,1943,雅克·特纳,恐怖,69,美国,192,1307177,https://movie.douban.com/subject/1307177/,http://www.imdb.com/title/tt0036027,7903,,
英国,5372,与鲸同游的女子,9.3,2011,Mark Woodward,纪录片,,英国,57,26282679,https://movie.douban.com/subject/26282679/,http://www.imdb.com/title/tt2390025,5372,,
英国,2008,与巨兽同行,8.7,2005,Tim Haines,纪录片,87,英国,539,1760875,https://movie.douban.com/subject/1760875/,http://www.imdb.com/title/tt0490048,2008,,
美国,142,与狼共舞,8.9,1990,凯文·科斯特纳,"剧情,西部,冒险",181,美国,53132,1293764,https://movie.douban.com/subject/1293764/,http://www.imdb.com/title/tt0099348,142,232,
美国,6812,与狼同行,9,2005,Jamie Dutcher,纪录片,95,美国,388,4221633,https://movie.douban.com/subject/4221633/,http://www.imdb.com/title/tt0473506,6812,,
香港,18426,与龙共舞,7,1991,王晶,"剧情,喜剧,爱情",108,香港,7029,1307862,https://movie.douban.com/subject/1307862/,http://www.imdb.com/title/tt0103314,18426,,
法国,3899,与玛格丽特的午后,8.8,2010,让·贝克,喜剧,82,法国,18020,3796613,https://movie.douban.com/subject/3796613/,http://www.imdb.com/title/tt1455151,3899,,
美国,9468,与麦当娜同床,7.4,1991,阿莱克 凯西西恩 (Alek Keshishian),"喜剧,纪录片,音乐",120,美国,410,1298627,https://movie.douban.com/subject/1298627/,http://www.imdb.com/title/tt0102370,9468,,
美国,1409,与魔鬼共骑,7.5,1999,李安,"剧情,爱情,战争,西部",138,美国,4210,1293303,https://movie.douban.com/subject/1293303/,http://www.imdb.com/title/tt0134154,1409,,
英国,14837,与陌生人共舞,7.2,1985,迈克·内威尔,"剧情,惊悚,传记,犯罪",102,英国,76,1296604,https://movie.douban.com/subject/1296604/,http://www.imdb.com/title/tt0088987,14837,,
意大利,18097,与墨索里尼喝茶,8.4,1999,佛朗哥·泽菲雷里,"剧情,喜剧,战争",117,意大利 / 英国,782,1293942,https://movie.douban.com/subject/1293942/,http://www.imdb.com/title/tt0120857,18097,,
中国大陆,14151,与你同在的夏天,7.5,2005,谢东燊,爱情,99,中国大陆,466,1432147,https://movie.douban.com/subject/1432147/,http://www.imdb.com/title/tt2076994,14151,,
澳大利亚,21227,与你最后的十小时,7.5,2007,Sophie Hyde,"剧情,爱情,短片",15,澳大利亚,139,5196076,https://movie.douban.com/subject/5196076/,http://www.imdb.com/title/tt0972564,21227,,
英国,16338,与女人们的对话,8,2005,汉斯·卡诺萨,"剧情,喜剧,爱情",84,英国 / 美国,9981,1472510,https://movie.douban.com/subject/1472510/,http://www.imdb.com/title/tt0435623,16338,,
法国,18328,与帕蒂的二十一夜,7,2015,阿诺德·拉留,喜剧,115,法国,63,26353864,https://movie.douban.com/subject/26353864/,http://www.imdb.com/title/tt4022440,18328,,
以色列,16499,与皮娜有约,8.2,2006,Lee Yanor (李．雅诺 ),,,以色列,58,3632537,https://movie.douban.com/subject/3632537/,,16499,,
美国,16454,与神对话,7.7,2006,Stephen Deutsch,"剧情,冒险",109,美国,954,1865082,https://movie.douban.com/subject/1865082/,http://www.imdb.com/title/tt0489682,16454,,
加拿大,16547,与斯科特共进早餐,7.4,2007,Laurie Lynd,"剧情,爱情,音乐,运动",95,加拿大,1179,3089356,https://movie.douban.com/subject/3089356/,http://www.imdb.com/title/tt0910847,16547,,
美国,14928,与外婆同行,7.7,2015,保罗·韦兹,"剧情,喜剧,同性,家庭",79,美国,8266,26279353,https://movie.douban.com/subject/26279353/,http://www.imdb.com/title/tt4270516,14928,,
奥地利,7567,与魏茨曼野餐,8.2,1968,杨·史云梅耶,"动画,短片",11,奥地利,737,1477530,https://movie.douban.com/subject/1477530/,http://www.imdb.com/title/tt0063427,7567,,
法国,9325,与我的园丁对话,8.2,2007,Jean Becker,,,法国,327,2059318,https://movie.douban.com/subject/2059318/,http://www.imdb.com/title/tt0825244,9325,,
英国,9849,与我同行,7,2013,约翰·里德利,"剧情,音乐,传记",118,英国 / 爱尔兰 / 美国,67,10773304,https://movie.douban.com/subject/10773304/,http://www.imdb.com/title/tt2402085,9849,,
美国,5591,与我同行,7.5,1944,莱奥·麦卡雷,"剧情,喜剧,音乐,歌舞",126,美国,588,1292855,https://movie.douban.com/subject/1292855/,http://www.imdb.com/title/tt0036872,5591,,
英国,21143,与我无关,7.2,2007,乔安娜·霍格,剧情,100,英国,636,3332624,https://movie.douban.com/subject/3332624/,http://www.imdb.com/title/tt1107850,21143,,
UK,1900,与远古人同行,8,2003,Richard Dale,"纪录片,历史",100,UK,279,1316588,https://movie.douban.com/subject/1316588/,http://www.imdb.com/title/tt0370053,1900,,
英国,6260,与祖国同在,7.2,1942,大卫·里恩,"剧情,战争",115,英国,107,1292815,https://movie.douban.com/subject/1292815/,http://www.imdb.com/title/tt0034891,6260,,
法国,23058,宇航员,7.8,1959,瓦莱利安·博罗夫奇克,"动画,短片",14,法国,101,1805298,https://movie.douban.com/subject/1805298/,http://www.imdb.com/title/tt0052585,23058,,
美国,8781,宇宙静悄悄,7.3,1972,Douglas Trumbull,"剧情,科幻,冒险",89,美国,389,1775766,https://movie.douban.com/subject/1775766/,http://www.imdb.com/title/tt0067756,8781,,
韩国,11656,宇宙快递,9,2014,吴坤明,"喜剧,科幻,动画,短片",,韩国,21835,25884822,https://movie.douban.com/subject/25884822/,http://www.imdb.com/title/tt3725278,11656,,
中国大陆,22282,宇宙棉花糖,7.7,2008,雷磊,"科幻,动画,短片,音乐,儿童",5,中国大陆,195,4842994,https://movie.douban.com/subject/4842994/,,22282,,
加拿大,24419,宇宙奇趣录,7.5,1981,Gerald Potterton,"科幻,动画,奇幻,冒险",86,加拿大,862,1298377,https://movie.douban.com/subject/1298377/,http://www.imdb.com/title/tt0082509,24419,,
加拿大,2345,宇宙心,7.6,1994,本·贝尔特,"纪录片,短片",40,加拿大 / 美国,230,3260439,https://movie.douban.com/subject/3260439/,http://www.imdb.com/title/tt0109609,2345,,
日本,23055,宇宙兄弟,7.2,2012,森义隆,喜剧,129,日本,4358,6048738,https://movie.douban.com/subject/6048738/,http://www.imdb.com/title/tt1872220,23055,,
中国大陆,8211,宇宙与人,8.3,2000,忻迎一,纪录片,60,中国大陆,1205,1464628,https://movie.douban.com/subject/1464628/,,8211,,
日本,21940,宇宙战舰大和号2199,8.4,2014,出渕裕,"科幻,动画",,日本,155,25737898,https://movie.douban.com/subject/25737898/,http://www.imdb.com/title/tt3222236,21940,,
日本,10873,宇宙战舰大和号2199,8.8,2012,出渕裕,"科幻,动画",88,日本,59,20471024,https://movie.douban.com/subject/20471024/,,10873,,
日本,9672,宇宙战舰大和号2199,8.9,2013,出渕裕,"剧情,科幻,动画",,日本,46,21263638,https://movie.douban.com/subject/21263638/,,9672,,
日本,20153,宇宙战舰大和号2199,8.9,2012,出渕裕,科幻,86,日本,100,11584259,https://movie.douban.com/subject/11584259/,,20153,,
日本,6476,宇宙战争,7.5,1983,押井守,"科幻,动画",120,日本,110,1918446,https://movie.douban.com/subject/1918446/,http://www.imdb.com/title/tt0294497,6476,,
美国,1361,宇宙之旅,8.5,1996,Bayley Silleck,"纪录片,短片",36,美国,695,2032987,https://movie.douban.com/subject/2032987/,http://www.imdb.com/title/tt0115952,1361,,
泰国,10066,宇宙只有我和你,7.6,2003,彭力·云旦拿域安,"剧情,喜剧,爱情",112,泰国 / 日本,2054,1308259,https://movie.douban.com/subject/1308259/,http://www.imdb.com/title/tt0345549,10066,,
捷克斯洛伐克,5326,宇宙终点之旅,7.5,1963,Jindrich Polák,科幻,81,捷克斯洛伐克,197,1294852,https://movie.douban.com/subject/1294852/,http://www.imdb.com/title/tt0122111,5326,,
韩国,11047,羽毛,7.5,2004,宋一坤,"剧情,爱情",80,韩国,506,1441648,https://movie.douban.com/subject/1441648/,http://www.imdb.com/title/tt0453085,11047,,
捷克斯洛伐克,11480,羽毛精灵,7.3,1985,朱拉·亚库比斯克,"喜剧,爱情,奇幻",90,捷克斯洛伐克 / 西德,169,2054276,https://movie.douban.com/subject/2054276/,http://www.imdb.com/title/tt0089800,11480,,
荷兰,5476,雨,8.4,1929,尤里斯·伊文思,"纪录片,短片",14,荷兰,1699,1464520,https://movie.douban.com/subject/1464520/,http://www.imdb.com/title/tt0020321,5476,,
美国,3455,雨果,7.6,2011,马丁·斯科塞斯,"剧情,儿童,传记,奇幻",127,美国,127132,2028677,https://movie.douban.com/subject/2028677/,http://www.imdb.com/title/tt0970179,3455,,
中国大陆,13615,雨果的假期,7.8,2010,顾桃,传记,,中国大陆,395,7062607,https://movie.douban.com/subject/7062607/,http://www.imdb.com/title/tt2518762,13615,,
美国,74,雨人,8.6,1988,巴瑞·莱文森,剧情,133,美国,200602,1291870,https://movie.douban.com/subject/1291870/,http://www.imdb.com/title/tt0095953,74,124,
苏联,16665,雨伞,8.6,1966,米哈尔·寇巴希泽,"短片,奇幻",20,苏联,64,4314253,https://movie.douban.com/subject/4314253/,http://www.imdb.com/title/tt0202445,16665,,
美国,8483,雨树县,7.6,1957,爱德华 迪麦特雷克 (Edward Dmytryk),"剧情,爱情",168,美国,109,1292661,https://movie.douban.com/subject/1292661/,http://www.imdb.com/title/tt0050882,8483,,
中国大陆,14183,雨水丰沛的季节,7.5,2015,危凯,纪录片,113,中国大陆,190,26628386,https://movie.douban.com/subject/26628386/,,14183,,
西班牙,19158,雨水危机,7.9,2010,伊希娅·博拉茵,"剧情,历史",103,西班牙 / 墨西哥 / 法国,1988,4304302,https://movie.douban.com/subject/4304302/,http://www.imdb.com/title/tt1422032,19158,,
英国,8134,雨天下的迎神会,8.1,1964,布莱恩·福布斯,"剧情,惊悚,犯罪",115,英国,175,1296487,https://movie.douban.com/subject/1296487/,http://www.imdb.com/title/tt0058557,8134,,
日本,2094,雨月物语,8.5,1953,沟口健二,"剧情,悬疑,奇幻",96,日本,8486,1303577,https://movie.douban.com/subject/1303577/,http://www.imdb.com/title/tt0046478,2094,,
日本,6651,雨之城,8.2,2011,石田祐康,"动画,短片,奇幻",,日本,11225,6018984,https://movie.douban.com/subject/6018984/,http://www.imdb.com/title/tt3238202,6651,,
Estonia,7914,雨中潜水员,7.4,2009,Olga P?rn,"动画,短片",24,Estonia,59,5313078,https://movie.douban.com/subject/5313078/,http://www.imdb.com/title/tt1600455,7914,,
英国,17152,雨中情,7.2,1988,唐·夏普,"剧情,爱情,战争",100,英国,187,1303253,https://movie.douban.com/subject/1303253/,http://www.imdb.com/title/tt0096237,17152,,
美国,217,雨中曲,8.9,1952,斯坦利·多南,"喜剧,爱情,歌舞",103,美国,88506,1293460,https://movie.douban.com/subject/1293460/,http://www.imdb.com/title/tt0045152,217,142,
葡萄牙,6100,雨中一只蜂,7.2,1972,费尔南多·洛佩斯,剧情,75,葡萄牙,52,1949705,https://movie.douban.com/subject/1949705/,http://www.imdb.com/title/tt0066739,6100,,
美国,8014,雨族,7.1,1969,弗朗西斯·福特·科波拉,剧情,101,美国,64,1294494,https://movie.douban.com/subject/1294494/,http://www.imdb.com/title/tt0064873,8014,,
捷克斯洛伐克,1670,语词，语词，语词,8.7,1991,米谢拉·帕夫拉托娃,"动画,短片",,捷克斯洛伐克,4809,1906051,https://movie.douban.com/subject/1906051/,http://www.imdb.com/title/tt0105224,1670,,
